user_type,pair,hash,height,time,order_id,status,direction,bidder_addr,offer_amount,ask_amount,leverage,margin_amount,entry_price,take_profit,stop_loss,pnl,fee,funding_payment,,
BOT,ORAI_USDC,B1A6B84BBB2DF9F90F74F33989810EB54AB808250342D31E7A8C5E9DFEE05F6E,14658657,2023-12-02 21:23:51,677,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,6507.855597,1279.834781,3,2078.922818,4.873104,4.954344,3.411188,271.087143,2.497704,18.875003,,
BOT,ORAI_USDC,CDFA8043C6F76EAAF15859E3077978908E81489A35A0E0FDC4EE54CA61A5086E,14658723,2023-12-02 21:30:09,678,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4412.974468,866.747297,3,1416.851698,4.90403,4.985779,3.432831,162.419374,1.702264,12.782789,,
BOT,ORAI_USDC,CDFA8043C6F76EAAF15859E3077978908E81489A35A0E0FDC4EE54CA61A5086E,14658723,2023-12-02 21:30:09,679,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,8940.112482,1769.864128,3,2875.020197,4.873289,4.954542,3.411324,315.051891,3.454168,26.101956,,
BOT,ORAI_USDC,CB3FCC65FA2735A2E746C8AC5F60E3A040E543EE3CF79B75BD95DF692045AA30,14659042,2023-12-02 22:00:38,680,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,37816.28239,7625.294955,3,12036.51462,4.735494,4.814545,3.314933,1706.73853,14.46117,115.111452,,
USER,ORAI_USDC,25DBFA76D64D185B473F344ABEFCE2385583F5DFAFCFB307B1E6E4C938D5C4A6,14652853,2023-12-02 12:09:34,681,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,587.108226,123.736632,3,199.76,4.843189,4.891623,4.794759,-12.171774,0.24,0,,
BOT,ORAI_USDC,526C01ABAEFC809E332F60B16A3A2A9082DEF51AB095EAC5FE9281CA3D8318E4,14659520,2023-12-02 22:46:14,682,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4438.079805,884.550266,3,1432.251669,4.857558,4.938533,3.400301,141.324798,1.720766,13.35317,,
BOT,ORAI_USDC,FB7CB63BCBACB954E26FAC1B4BF393A21EA4040A842466EA15882B411E39A501,14657804,2023-12-02 20:02:11,683,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,19820.174,3920.853802,3,6270.413907,4.797741,4.877769,3.358464,1008.932275,7.533536,50.308475,,
USER,ORAI_USDC,54E05F1CD801FCF4408203EEC385046F54770F75921BD1EA0D9232BEDEDAB14E,14652881,2023-12-02 12:12:13,684,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,609.777626,123.531441,3,199.76,4.851234,4.80272,4.899744,-10.497626,0.24,0,,
BOT,ORAI_USDC,F3C73A73AA52DB294E5ECC1507C327120A5B1E6865C526951E762C3AC11EC91E,14659772,2023-12-02 23:10:21,685,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,7207.187108,1418.118666,3,2301.962105,4.869752,4.950938,3.408843,301.300793,2.765672,17.672594,,
BOT,ORAI_USDC,025566130100D9764F2E9A2BA2722183265B1A2C656FA1E8C010F8B48C70C4D6,14659862,2023-12-02 23:18:58,686,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,7731.223991,1525.666085,3,2498.13125,4.912211,4.994107,3.438565,236.830241,3.001358,19.01285,,
USER,ORAI_USDC,2CD609C717B6888A692AF154BA441C31DFAB42A640D59FE72D36CC65E2189692,14653758,2023-12-02 13:35:52,687,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,610.253854,122.620061,3,199.76,4.887291,4.936166,4.83842,10.973854,0.24,-0.014959,,
BOT,ORAI_USDC,59A457070F4A95C63E66ED333BFFA1980425654A8EF2AA984DA72BDD451A69E4,14659960,2023-12-02 23:28:23,688,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4536.147576,893.227836,3,1459.5245,4.901967,4.983681,3.431387,157.574076,1.753532,11.131405,,
BOT,ORAI_USDC,59A457070F4A95C63E66ED333BFFA1980425654A8EF2AA984DA72BDD451A69E4,14659960,2023-12-02 23:28:23,690,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,11090.22699,2204.16478,3,3604.157256,4.905473,4.987269,3.433857,277.755224,4.330184,27.468301,,
BOT,ORAI_USDC,80056869C8EDDDA0E2D93D26E98523B8D34B98043AAC278ACEAC3F66A9F73BB0,14660389,2023-12-03 00:09:27,691,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4280.076479,852.368071,3,1392.079859,4.899572,4.981246,3.42971,103.836902,1.672502,9.294221,,
BOT,ORAI_USDC,80056869C8EDDDA0E2D93D26E98523B8D34B98043AAC278ACEAC3F66A9F73BB0,14660389,2023-12-03 00:09:27,692,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5655.689738,1133.008228,3,1861.311485,4.928414,5.010574,3.449903,71.755283,2.236256,12.492548,,
BOT,ORAI_USDC,494E0663BC1906F15B211DF12B80D9DA0C7226D96E4D3A3BFEEC141B5E77B3A0,14660433,2023-12-03 00:13:38,694,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5716.570653,1135.474362,3,1878.014213,4.96184,5.044557,3.473302,82.528014,2.256324,12.51974,,
USER,ORAI_USDC,CE23A0E9F007BEF6967B97C3D3934F82140E94A607DCF02E3BDD9B77039F327B,14653992,2023-12-02 13:58:14,695,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,606.897701,120.502149,3,199.76,4.973189,4.923455,5.022919,-7.617701,0.24,0,,
BOT,ORAI_USDC,83D1E6ACEC7DF3CE7CF3EFB50692CE91CE984D436B2F829DDFA3475255F7044A,14660856,2023-12-03 00:54:05,696,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4476.836434,893.324521,3,1484.302085,4.984645,5.067738,3.489262,23.930179,1.783302,9.849796,,
USER,ORAI_USDC,6E81790A8B75D78A3682CC2CD161DDE8D7325ABA82E77168D1CC9A53612AA025,14654135,2023-12-02 14:11:56,699,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,592.995558,119.575199,3,199.76,5.011741,5.06186,4.961626,-6.284442,0.24,0.250629,,
USER,ORAI_USDC,29E9F0CDBC9444FF62AFA87F96C30DE839F0803B5FC2767E5B5AA3913EC8FBC2,14654284,2023-12-02 14:26:08,703,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,608.997947,120.841977,3,199.76,4.959203,5.008798,4.909614,9.717947,0.24,0,,
USER,ORAI_USDC,879FE6ED6F07D36C4ACD5C88ADDB8AD8195CFDA6083DC175C7C5C5F5C6B390F1,14654711,2023-12-02 15:06:52,706,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,4498.992051,875.99066,3,1468.236,5.028259,5.166911,0,94.284051,1.764,3.639741,,
USER,ORAI_USDC,5B8E36BEE8C6DB73EBE95520E469BF1A160D28C21A8D5AD15878B20C5CC226FA,14654679,2023-12-02 15:03:49,707,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,612.996794,118.999052,3,199.76,5.036006,4.985644,5.086364,-13.716794,0.24,-0.494441,,
USER,ORAI_USDC,9110581FCA493E9A51D90A8353D616C6AAD5438740F454D6154F8346DD334A48,14655688,2023-12-02 16:40:08,712,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,577.711453,116.335319,3,199.76,5.151316,5.0998,5.202826,21.568547,0.24,-0.323412,,
USER,ORAI_USDC,A43F71AC17109D92BD8AF0D6DEFDF8200C284C17E3F111396FE012A17C82E9DC,14657833,2023-12-02 20:05:01,713,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,1295.891034,258.728115,3,441.417572,5.118317,4.8,0,28.361682,0.530336,-1.733995,,
USER,ORAI_USDC,72B752B00E1B86962F873698F316D94F4301D7A7D450B6B034514B1E6419191D,14655693,2023-12-02 16:40:36,714,Close,SELL,orai1hvhkk0jrdu6dz2qwum2v2arc8rtucha79jkfdn,304.18302,61.177979,3,104.264075,5.112823,4.91,5.3,8.609205,0.125266,0,,
USER,ORAI_USDC,31F71A519DAE8B6A19631C85880013E08127F72C729A35E8E021AAAAE4FAF86D,14657837,2023-12-02 20:05:24,715,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,1317.441701,262.62172,3,447.142979,5.107836,4.7,0,23.987236,0.537216,-1.030002,,
USER,ORAI_USDC,E426B470445EEEA8CBD826F0B062F15D9D922D1DD0B2B881751A090871C91F13,14656851,2023-12-02 18:31:12,716,Close,SELL,orai16kn05tue27qkvxtzlv4d796mdhen63fyxf7mee,23546.74755,4635.405584,3,7777.460055,5.033514,4.194595,5.3,-214.367386,9.344164,-16.35371,,
USER,ORAI_USDC,B081EBCFF66C542F44517D3A461A0346B717CBD865D8EB6B8286CD110B97D329,14656853,2023-12-02 18:31:23,717,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,620.953333,120.593695,3,199.76,4.969414,5.01911,4.919722,21.673333,0.24,0.425454,,
USER,ORAI_USDC,4AEA6A96DD71FF62E338D40E4038B27D10CFFA8D13DF625862C4883E3C2DADF6,14656554,2023-12-02 18:02:47,718,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,4644.419998,929.699754,3,1548.14,4.995612,5.162132,0,-0.000002,1.86,0.663805,,
USER,ORAI_USDC,D83073BC36F63EBC447EC9072AB51D397D35C92602F90FE46ED83A4F4415D9E0,14656987,2023-12-02 18:44:10,719,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,4767.283697,929.699754,3,1548.14,4.995612,5.862132,0,122.863697,1.86,0,,
USER,ORAI_USDC,7076E5FFE8278AA56D65AC90B857B7F6A2B4BFCF4BE450A31B99BDEF561DA3DE,14657805,2023-12-02 20:02:17,722,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,582.076168,116.468067,3,199.76,5.145444,5.093988,5.196896,17.203832,0.24,-0.045888,,
USER,ORAI_USDC,8AC045F94C671EB5315A9D4F617A7E04CF8ECAC2C6BCD64B0897E89EBCB25391,14657003,2023-12-02 18:45:40,723,Close,SELL,orai1hvhkk0jrdu6dz2qwum2v2arc8rtucha79jkfdn,53.947061,10.549813,1,54.262626,5.143468,4.629121,0,0.315565,0.021712,0,,
USER,ORAI_USDC,7EB65AC8B044B624711E103644FB3E310E1B51ED4D772AC4A8BA81276E29E1BF,14657018,2023-12-02 18:47:06,724,Close,SELL,orai1hvhkk0jrdu6dz2qwum2v2arc8rtucha79jkfdn,184.748462,36.124071,3,61.9256,5.142742,4.971317,0,1.028338,0.0744,0,,
USER,ORAI_USDC,B2B554D5C593E6D7085A1A649890E25EAE832F473B3F2B9B9F8420E3EEF13F7D,14657870,2023-12-02 20:08:33,725,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,888.723697,179.849084,3,299.877318,5.002149,5.052174,4.95213,-10.908257,0.360284,0,,
USER,ORAI_USDC,6864CABDE4B0EFF6B33F4B86AFDE85F2248CA2F5FA2AF90A68BE684424DA1FA3,14657960,2023-12-02 20:17:08,726,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2400.389909,476.792421,3,799.04,5.027596,5.195182,0,3.269909,0.96,0,,
USER,ORAI_USDC,88169D1652BF6EBF9AC01078F9AAF3D92B7E78C2BCC75B1163988A65BB3E8DA2,14658096,2023-12-02 20:30:08,728,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,607.897281,119.611033,3,199.76,5.01024,5.060344,4.96014,8.617281,0.24,0,,
USER,ORAI_USDC,234AC7F909F50FFDCDE89D63C3CBB522C53FE48E3D4CCFE950BD53398BA2B5DE,14658386,2023-12-02 20:57:51,730,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,5015.135117,992.237578,3,1672.99,5.058234,5.526841,0,-3.834883,2.01,0,,
USER,ORAI_USDC,CC9C2D0BE893A67A86E38B7FEF6AB4A8D9C70F31A1C5A281545697C3F955A06E,14658729,2023-12-02 21:30:44,732,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2414.332932,475.054052,3,799.04,5.045994,4.877794,0,-17.212932,0.96,-1.050344,,
USER,ORAI_USDC,0B9FDC2FD892F905720CAC48103635F8A62694D895140F1A619DF5079C0F3E11,14659044,2023-12-02 22:00:50,734,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,572.296014,117.999714,3,199.76,5.078656,5.027867,5.129441,26.983986,0.24,-0.267269,,
USER,ORAI_USDC,C820162FA6254BE306B15F8D9AA1E29ACC5D70728397223477279BED69DC9A78,14659218,2023-12-02 22:17:25,741,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2739.532707,543.633632,3,920.766989,5.081181,4.911808,0,22.76826,1.106246,-0.029356,,
USER,ORAI_USDC,171D5DF6956102D77C6E145EBD78EA7C363D36269378D1CEE51483FC5B667FF0,14659721,2023-12-02 23:05:27,743,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,994.151135,195.033939,3,327.269727,5.034042,4.983699,5.084379,-12.341954,0.393194,0.513719,,
USER,ORAI_USDC,47E4A3B3B4E3A48C3DABFA9D755F646730F899A960C2F6375C5BE8C30EEAB5A5,14659591,2023-12-02 22:52:59,744,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2809.088431,560.419952,3,941.327409,5.039046,4.95,0,14.893796,1.13095,0,,
USER,ORAI_USDC,7D0A1C47C6F89D149248983D092A022F89CBBCCBB75EEE2E119814E1E97EBAB3,14660409,2023-12-03 00:11:21,746,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2855.391882,564.302928,3,948.86,5.044418,4.87627,0,-8.811882,1.14,0.879183,,
USER,ORAI_USDC,D9E4ABFB4949C1E31511E811795F76E967CA97C0CA1E20DA9971B4D2A21E81BA,14659866,2023-12-02 23:19:21,749,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,592.278888,117.457013,3,199.76,5.102121,5.153145,5.051103,-7.001112,0.24,0,,
USER,ORAI_USDC,1608A228832BCFD972229EC8141509E42B38084D599400ADC81F797BF98F13D2,14660391,2023-12-03 00:09:39,751,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,591.035948,118.844935,3,199.76,5.042537,5.092964,4.992114,-8.244052,0.24,-0.18516,,
USER,ORAI_USDC,3AF9348E3828377E059F043327753ED0F96B616E55A400F94DB4C122734988E5,14661077,2023-12-03 01:15:09,755,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,607.806985,119.643299,3,199.76,5.008888,5.05898,4.958802,8.526985,0.24,-0.069991,,
USER,ORAI_USDC,44DAC798F263887AF571A962752C160DE48BC948E1A2286BD1331CA493191473,14660444,2023-12-03 00:14:41,757,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2806.8119,558.477103,3,941.987448,5.060122,4.891451,0,19.150444,1.131742,0,,
USER,ORAI_USDC,E5C1D3E1743A2D6EB75C583230584DC9FC095FAE4301FF20A489F74A387231F5,14661490,2023-12-03 01:54:45,608,Close,SELL,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,2551.140069,485.484125,3,780.0628,4.820319,3.213546,0,-210.951669,0.9372,-23.84261,,
BOT,ORAI_USDC,850B87C612E30897E7CDD2E2FA2CF139283014C6DEDA14F8A0DA41415281A8D1,14661236,2023-12-03 01:30:22,697,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5397.047006,1060.30403,3,1762.833272,4.98772,5.070867,3.491417,108.54719,2.11794,11.070634,,
BOT,ORAI_USDC,1917B100B8997F19C79A3F9CE17EF337400299884FD140170965CAC8BF1BD870,14661368,2023-12-03 01:42:58,698,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5277.016374,1037.101351,3,1735.076567,5.019017,5.102686,3.513325,71.786673,2.084592,10.828375,,
BOT,ORAI_USDC,1917B100B8997F19C79A3F9CE17EF337400299884FD140170965CAC8BF1BD870,14661368,2023-12-03 01:42:58,700,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3726.723634,736.332262,3,1233.252514,5.024576,5.108332,3.517212,26.966092,1.48168,7.688045,,
USER,ORAI_USDC,D87412534A6ACB0ED29767D922C0DEB2A98E364DA38C244E10307E564EA9CA38,14661374,2023-12-03 01:43:33,762,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2869.894242,567.326263,3,951.93216,5.033781,4.865988,0,-14.097762,1.14369,0.331885,,
USER,ORAI_USDC,91282F35A1EA5AD761E092717F297B8CA0EFE7BA73BEBDCDDABE084B3803B93E,14661388,2023-12-03 01:44:52,765,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,618.400827,118.049091,3,199.76,5.076532,5.025764,5.127294,-19.120827,0.24,0,,
USER,ORAI_USDC,A617716E8C92B925DEAADE917357DBBD50DEFD8877658911EFAA9C06B1114D45,14661395,2023-12-03 01:45:32,768,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,2893.90111,552.775868,3,935.235193,5.075665,5.244853,0,88.195531,1.12363,0,,
USER,ORAI_USDC,D2A74361107C09E3F23B73AFE11B69B7DE6BE70C8C7F66C266911C0BBDF280C3,14661498,2023-12-03 01:55:31,773,Close,BUY,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1773.868797,336.721048,3,591.2896,5.268066,7.024088,0,-0.000003,0.7104,0,,
USER,ORAI_USDC,BCEB90539295671F9824E14008AE0121E45BAA8778AE5472C38528F5A75BE21B,14661510,2023-12-03 01:56:41,774,Close,SELL,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1770.872403,336.845537,3,590.2908,5.257223,3.512038,0,-0.000003,0.7092,0,,
USER,ORAI_USDC,3B09D4664F6DB9A02779E25A2AE7AEE3C36A065069564C48D373D7F01378CBAB,14661645,2023-12-03 02:09:37,619,Close,SELL,orai1xsx9ezzynw4thhgh7ghpffvc28e0d4wswedjuc,332.508219,62.998566,3,99.372557,4.732134,3.154756,0,-34.390548,0.11939,-3.096505,,
USER,ORAI_USDC,58B5A623758C45050394E266E345079FA5620F68E5F8202AAC896B779614AF09,14661604,2023-12-03 02:05:41,641,Close,SELL,orai17ru9tf6gc67kfn8sjx229kpklefq24qmjkvtjn,264.391666,50.129273,3,79.274756,4.744219,3.953515,5.25,-26.567398,0.095244,-0.957118,,
USER,ORAI_USDC,A71C332C49C098361A30105908E1C78036121AF69C7B0543BB6B1F83E4B15ED2,14661722,2023-12-03 02:17:01,750,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,5331.85803,987.109859,3,1670.067318,5.075627,5.921564,0,321.656076,2.006488,2.4964,,
USER,ORAI_USDC,DC259362FEE656F7D587FD61E41F4AC31E3612382EF8942BFBCAD1D8F03D15FC,14661675,2023-12-03 02:12:30,770,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,619.406747,114.317929,3,199.76,5.242222,5.294646,5.189802,20.126747,0.24,0.534093,,
USER,ORAI_USDC,4EFFCA75313C324D4FA9A62C1D999C874CB24B4B212DA4527E13F68969ECE181,14661554,2023-12-03 02:00:52,775,Close,BUY,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1764.879597,335.01644,3,588.2932,5.268038,7.02405,0,-0.000003,0.7068,1.565196,,
USER,ORAI_USDC,868E683BFBDAAC48BA5C62AE2453A4A121DD6B41C36B20AA50DE5BD15F2A1111,14661743,2023-12-03 02:19:00,776,Close,BUY,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1793.030561,333.311814,3,585.2968,5.268011,7.024014,0,37.140161,0.7032,0,,
USER,ORAI_USDC,25AB7AD57E2504FD4F40D38ED3690C03DBDFC2867B44BA1901AA3C372D8329A3,14661715,2023-12-03 02:16:21,777,Close,BUY,orai1hvhkk0jrdu6dz2qwum2v2arc8rtucha79jkfdn,335.908767,61.986376,3,109.013544,5.276008,5.451874,0,8.868135,0.130972,0,,
USER,ORAI_USDC,C8B3699E203CC6A81D73102E4CDB118B513B034C817F223D005285F2966622B2,14661757,2023-12-03 02:20:21,778,Close,BUY,orai1xsx9ezzynw4thhgh7ghpffvc28e0d4wswedjuc,206.514389,38.569207,3,67.877574,5.27967,7.03956,0,2.881667,0.08155,0,,
USER,ORAI_USDC,D3D66E6A70B9ECF0EA0213BECD4BD301213222F8092A712F87D5D3B14C393118,14661771,2023-12-03 02:21:42,779,Close,BUY,orai16kn05tue27qkvxtzlv4d796mdhen63fyxf7mee,22406.73018,4239.987871,3,7561.018093,5.349792,6.241424,5.1,-276.324098,9.084122,0,,
USER,ORAI_USDC,76598171D6D1E9BE52601FB1A9852E471B950780A2F6EC0185CFBE83A495F6E0,14661751,2023-12-03 02:19:46,780,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,592.901631,110.604604,3,199.76,5.418219,5.472403,5.364039,-6.378369,0.24,0,,
USER,ORAI_USDC,9B31B5C3C48790393A75A87D6117FF265DB3AF97EE8361FA3E83098A2C16AC0C,14661773,2023-12-03 02:21:53,783,Close,SELL,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,583.762718,111.871269,3,199.76,5.356871,5.3033,5.410438,15.517282,0.24,0,,
USER,ORAI_USDC,668A864F8D260CD4583A0654A57F76A0454F6D2C4877236A616501683379FB5B,14661915,2023-12-03 02:35:27,782,Close,SELL,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1838.575281,347.18955,3,621.2536,5.368136,4.4,0,25.185519,0.7464,0,,
USER,ORAI_USDC,3F0E8C97156BF18E3986D08D282986235AB68BA46916A837C90C21B614C7B86D,14661917,2023-12-03 02:35:39,784,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,608.18623,114.765711,3,199.76,5.221768,5.273988,5.169552,8.90623,0.24,0,,
USER,ORAI_USDC,63B2E178266435DE1AFE8074473B9723A1B589CB1FB89C448D1359B7269D6B7E,14662021,2023-12-03 02:45:34,785,Close,BUY,orai14c9p94ylg58wvetcj69ul9h2ew8ujga97wlmsl,4976.987353,939.41248,3,1640.399431,5.238591,10.477182,0,55.78906,1.970844,0,,
USER,ORAI_USDC,E0AE2F5300502D3DD15992F68B17DA853581B17823B458019160A85388C9BCC3,14661926,2023-12-03 02:36:30,786,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,5945.442764,1125.405726,3,1977.624,5.271762,5.447487,0,12.570764,2.376,0,,
USER,ORAI_USDC,338390EB77FDDF9D47F6A45E311C26AC4C7D8DD68FFBD05055528097D42708FD,14662315,2023-12-03 03:13:47,666,Close,BUY,orai13wm0jtlyzf33l4d4j2crsyashlqwcldf3fzwvx,6748.389291,1263.021026,3,2078.194789,4.936247,5.100788,4.113539,513.804924,2.496828,36.96231,,
USER,ORAI_USDC,7AD44A4934C68C33CDA16CBF7CE694418045E05760AC367DF50FEA431A19E5B9,14662180,2023-12-03 03:00:52,787,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,609.975905,113.085674,3,199.76,5.299344,5.35234,5.246354,10.695905,0.24,1.375913,,
USER,ORAI_USDC,C009B5B7CAFB743FB5C4429CE52A0AD9979087177B4AB4160A07E13C6D98B432,14662192,2023-12-03 03:02:01,791,Close,BUY,orai14c9p94ylg58wvetcj69ul9h2ew8ujga97wlmsl,5150.598959,957.396348,3,1692.184587,5.302457,10.604914,0,74.045198,2.03306,11.648641,,
USER,ORAI_USDC,79FB070D7DB3A9F6236393678E121BC71E2656042B62238C6AB634DF37547ADE,14662418,2023-12-03 03:23:35,792,Close,BUY,orai1g4kpfq9e8ah9jjffneacmk6qayyyhpxnahccst,12426.12543,2351.618923,3,4199.051369,5.3568,6.51744,0,-171.028677,5.044914,0,,
USER,ORAI_USDC,01BFC84C1C7C261DC0F825C7DE1A8198FE3DB116E0B598C510B23EBBC141173F,14662741,2023-12-03 03:54:30,788,Close,BUY,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1951.602255,367.254266,3,645.2248,5.270665,6.2,0,15.927855,0.7752,4.468382,,
USER,ORAI_USDC,57F5E0AC9225D8FF7A7A5D0771D27B41245C71AE18056483FA2B0EADF71E1BF8,14662855,2023-12-03 04:05:25,793,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,590.74346,111.103402,3,199.76,5.393894,5.447835,5.339957,-8.53654,0.24,1.453343,,
USER,ORAI_USDC,3B3D4880E87B13A88ECB6A01AEB85086BA87124F961A9BD468D7CF206BA7C780,14662805,2023-12-03 04:00:38,796,Close,SELL,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,1965.638404,370.73511,3,655.2128,5.302002,3.534668,0,-0.000004,0.7872,-4.849585,,
USER,ORAI_USDC,D57BEE27898CB65180058D198C67C921DB00F0D5F62200A8DD0E54312B340A6C,14663035,2023-12-03 04:22:41,799,Close,BUY,orai1x9dvpscythaz0mw8zj5re6f3qdpk347epc272q,614.478723,112.708345,3,199.76,5.317086,5.370259,5.263917,15.198723,0.24,0,,
USER,ORAI_USDC,27B91AA4500F6A7DCC281ABFAB42CF95498AF558919E67316674EE3F5161197A,14663176,2023-12-03 04:36:08,383,Liquidate,SELL,orai152ppjq0sr2zyk5ng0wqvm0lv22xfgpa4mw80ua,8.217904,1.508307,3,2.067815,4.10792,3.970989,0,-2.021899,0.00248,-0.069638,,
USER,ORAI_USDC,D9319FCC215CED7150B116D32BAAFFA4CA5ADB90F65D05F9A13F93342793499A,14663115,2023-12-03 04:30:19,790,Close,BUY,orai1hvhkk0jrdu6dz2qwum2v2arc8rtucha79jkfdn,701.321997,128.645845,3,226.62295,5.28481,5.46097,0,21.453147,0.272274,3.24805,,
USER,ORAI_USDC,5170B12EA6BF3FB580276E916B00940BBF500685F8CFE62B82237A764DF6CCFD,14663118,2023-12-03 04:30:36,794,Close,BUY,orai1hvhkk0jrdu6dz2qwum2v2arc8rtucha79jkfdn,158.210373,29.035308,3,50.778782,5.246589,5.421475,0,5.874027,0.061006,0.37981,,
USER,ORAI_USDC,844306BB2A58E89676C764203AFC6CEC95D5C5C5FB6399E2AE3312C714640A5B,14663573,2023-12-03 05:14:01,789,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,6129.636998,1128.975967,3,1992.606,5.294902,6.177385,0,151.818998,2.394,47.117811,,
USER,ORAI_USDC,1EDA3FF9DE68738E8257C2E819357982704F2B527E175AD4A06B725940C12292,14663677,2023-12-03 05:23:57,795,Close,BUY,orai1g4kpfq9e8ah9jjffneacmk6qayyyhpxnahccst,12108.1541,2253.595608,3,3968.897473,5.28342,6.16399,4.40285,201.46168,4.768398,66.634314,,
